30,26333212,年少轻狂时 When We Were Young,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,1,0,unknown,unknown,Craig Douglas,Craig Douglas,Craig Douglas / Claire Elizabeth Douglas,剧情 / 传记 / 犯罪,英国
31,21937454,孙悟空之火焰山,https://img9.doubanio.com/view/photo/raw/public/p2872185736.jpg,2030,0,0,18,0,unknown,unknown,速达 / 陈志宏,unknown,unknown,动画,中国大陆
32,26304402,危险境地 Dangerous,https://img2.doubanio.com/view/photo/raw/public/p2699453582.jpg,2021,5.1,716,223,6,99分钟,2021-11-05(美国),大卫·海克尔,克里斯托弗·博雷利,斯科特·伊斯特伍德 / 凯文·杜兰 / 法米克·詹森 / 泰瑞斯·吉布森 / 梅尔·吉布森 / 布伦达·巴济内 / 瑞安·罗宾斯 / 布兰登·弗莱彻 / 利安娜·拉普 / 查德·洛克 / 布洛克·摩根 / 德斯蒂尼·米尔斯 / 阿特利·斯莫曼 / 杰斯·巴雷罗 / 亚历山德罗·米罗 / 格兰特·弗拉霍维奇 / 马特·布朗,动作 / 惊悚,美国
33,27013218,猎魔行动 Demon Hunter,https://img1.doubanio.com/view/photo/raw/public/p2644452987.jpg,2030,0,0,23,0,unknown,unknown,J·J·佩里,Cory Tynan,杰森·斯坦森 / 托尼·贾,动作,中国大陆 / 美国
34,26996825,猿人突击队,https://img9.doubanio.com/view/photo/raw/public/p2636102285.jpg,2030,0,0,4,0,unknown,unknown,郑建国,unknown,陈虎 / 托尼·贾,动作,中国大陆
35,3041297,阿努比斯 Anubis,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2030,0,0,1,0,106分钟,unknown,克里斯·韦奇,汤姆·J·阿瑟尔 / 马特·恩贝尔 / 詹姆士·V·哈特 / Twister Murchison,unknown,动画,美国
36,25845398,玉女胜典,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2028,0,0,3,0,unknown,unknown,unknown,unknown,unknown,爱情,中国大陆
37,26389464,印囧,https://img1.doubanio.com/view/photo/raw/public/p2427877999.jpg,2028,0,0,178,6,unknown,unknown,徐峥,徐峥,徐峥,剧情 / 喜剧,中国大陆
38,26772465,阿凡达5：追寻伊娃 Avatar: The Quest for Eywa,https://img9.doubanio.com/view/photo/raw/public/p2603191185.jpg,2028,0,0,499,9,unknown,2028-12-22(美国),詹姆斯·卡梅隆,詹姆斯·卡梅隆,萨姆·沃辛顿 / 佐伊·索尔达娜 / 西格妮·韦弗 / 杨紫琼 / 吉奥瓦尼·瑞比西 / 杰梅奈·克莱门特 / 史蒂芬·朗 / 奥娜·卓别林 / 克利夫·柯蒂斯 / 希·庞德 / 乔·大卫·摩尔  / 马特·杰拉德 / 科斯顿·约翰,剧情 / 动作 / 科幻 / 惊悚 / 冒险,美国
39,27195754,未定名新星球大战三部曲第三部 Untitled Star Wars Trilogy: Episode III,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2027,0,0,14,0,unknown,2027-12-17(美国),莱恩·约翰逊,莱恩·约翰逊 / 乔治·卢卡斯,unknown,科幻,美国
40,26584586,王亚樵,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,3,0,90分钟,unknown,Duan Xin Jie,Duan Xin Jie,阿抗 / Duan Xin Jie / Kin Shih,动作 / 战争,中国大陆
